Name	gene_id
NBRY_TIPRL_0001	Tiprl
NBRY_TIRAP_0001	Tirap
NBRY_TJP1_0001	Tjp1
NBRY_TJP2_0001	Tjp2
NBRY_TJP3_0001	Tjp3
NBRY_TK1_0001	Tk1
NBRY_TK2_0001	Tk2
NBRY_TKFC_0001	Tkfc
NBRY_TKTL1_0001	Tktl1
NBRY_TKTL2_0001	Tktl2
NBRY_TKT_0001	Tkt
NBRY_TLCD1_0001	Tlcd1
NBRY_TLCD2_0001	Tlcd2
NBRY_TLCD3A_0001	Tlcd3a
NBRY_TLCD5_0001	Tlcd5
NBRY_TLDC2_0001	Tldc2
NBRY_TLE1_0001	Tle1
NBRY_TLE2_0001	Tle2
NBRY_TLE3_0001	Tle3
NBRY_TLE4_0001	Tle4
NBRY_TLE5_0001	Tle5
NBRY_TLE5_0002	Tle5
NBRY_TLE6_0001	Tle6
NBRY_TLE7_0001	Tle7
NBRY_TLK1_0001	Tlk1
NBRY_TLL1_0001	Tll1
NBRY_TLL2_0001	Tll2
NBRY_TLL2_0002	Tll2
NBRY_TLL2_0003	Tll2
NBRY_TLN1_0001	Tln1
NBRY_TLN2_0001	Tln2
NBRY_TLN2_0002	Tln2
NBRY_TLNRD1_0001	Tlnrd1
NBRY_TLR11_0001	Tlr11
NBRY_TLR12_0001	Tlr12
NBRY_TLR13_0001	Tlr13
NBRY_TLR1_0001	Tlr1
NBRY_TLR2_0001	Tlr2
NBRY_TLR3_0001	Tlr3
NBRY_TLR4_0001	Tlr4
NBRY_TLR5_0001	Tlr5
NBRY_TLR6_0001	Tlr6
NBRY_TLR8_0001	Tlr8
NBRY_TLR9_0001	Tlr9
NBRY_TLX1_0001	Tlx1
NBRY_TLX1_0002	Tlx1
NBRY_TLX2_0001	Tlx2
NBRY_TLX3_0001	Tlx3
NBRY_TM2D1_0001	Tm2d1
NBRY_TM2D2_0001	Tm2d2
NBRY_TM2D3_0001	Tm2d3
NBRY_TM4SF19_0001	Tm4sf19
NBRY_TM4SF1_0001	Tm4sf1
NBRY_TM4SF20_0001	Tm4sf20
NBRY_TM4SF4_0001	Tm4sf4
NBRY_TM4SF5_0001	Tm4sf5
NBRY_TM6SF1_0001	Tm6sf1
NBRY_TM6SF2_0001	Tm6sf2
NBRY_TM7SF2_0001	Tm7sf2
NBRY_TM7SF3_0001	Tm7sf3
NBRY_TM9SF2_0001	Tm9sf2
NBRY_TM9SF3_0001	Tm9sf3
NBRY_TM9SF4_0001	Tm9sf4
NBRY_TMA16_0001	Tma16
NBRY_TMA7_0001	Tma7
NBRY_TMBIM1_0001	Tmbim1
NBRY_TMBIM4_0001	Tmbim4
NBRY_TMBIM6_0001	Tmbim6
NBRY_TMBIM7_0001	Tmbim7
NBRY_TMC1_0001	Tmc1
NBRY_TMC1_0002	Tmc1
NBRY_TMC2_0001	Tmc2
NBRY_TMC3_0001	Tmc3
NBRY_TMC4_0001	Tmc4
NBRY_TMC5_0001	Tmc5
NBRY_TMC6_0001	Tmc6
NBRY_TMC7_0001	Tmc7
NBRY_TMC8_0001	Tmc8
NBRY_TMCC1_0001	Tmcc1
NBRY_TMCC1_0002	Tmcc1
NBRY_TMCC2_0001	Tmcc2
NBRY_TMCC2_0002	Tmcc2
NBRY_TMCC3_0001	Tmcc3
NBRY_TMCO1_0001	Tmco1
NBRY_TMCO3_0001	Tmco3
NBRY_TMCO4_0001	Tmco4
NBRY_TMCO5A_0001	Tmco5a
NBRY_TMCO5B_0001	Tmco5b
NBRY_TMCO6_0001	Tmco6
NBRY_TMDD1_0001	Tmdd1
NBRY_TMED10_0001	Tmed10
NBRY_TMED10_0002	Tmed10
NBRY_TMED1_0001	Tmed1
NBRY_TMED2_0001	Tmed2
NBRY_TMED2_0002	Tmed2
NBRY_TMED3_0001	Tmed3
NBRY_TMED4_0001	Tmed4
NBRY_TMED5_0001	Tmed5
NBRY_TMED5_0002	Tmed5
NBRY_TMED6_0001	Tmed6
NBRY_TMED7_0001	Tmed7
NBRY_TMED8_0001	Tmed8
NBRY_TMED9_0001	Tmed9
NBRY_TMEFF1_0001	Tmeff1
NBRY_TMEFF1_0002	Tmeff1
NBRY_TMEFF2_0001	Tmeff2
NBRY_TMEFF2_0002	Tmeff2
NBRY_TMEM100_0001	Tmem100
NBRY_TMEM100_0002	Tmem100
NBRY_TMEM101_0001	Tmem101
NBRY_TMEM102_0001	Tmem102
NBRY_TMEM104_0001	Tmem104
NBRY_TMEM106A_0001	Tmem106a
NBRY_TMEM106B_0001	Tmem106b
NBRY_TMEM106C_0001	Tmem106c
NBRY_TMEM107_0001	Tmem107
NBRY_TMEM108_0001	Tmem108
NBRY_TMEM109_0001	Tmem109
NBRY_TMEM114_0001	Tmem114
NBRY_TMEM115_0001	Tmem115
NBRY_TMEM116_0001	Tmem116
NBRY_TMEM117_0001	Tmem117
NBRY_TMEM119_0001	Tmem119
NBRY_TMEM11_0001	Tmem11
NBRY_TMEM11_0002	Tmem11
NBRY_TMEM11_0003	Tmem11
NBRY_TMEM120A_0001	Tmem120a
NBRY_TMEM120B_0001	Tmem120b
NBRY_TMEM121B_0001	Tmem121b
NBRY_TMEM121_0001	Tmem121
NBRY_TMEM123_0001	Tmem123
NBRY_TMEM125_0001	Tmem125
NBRY_TMEM126A_0001	Tmem126a
NBRY_TMEM126B_0001	Tmem126b
NBRY_TMEM127_0001	Tmem127
NBRY_TMEM128_0001	Tmem128
NBRY_TMEM129_0001	Tmem129
NBRY_TMEM130_0001	Tmem130
NBRY_TMEM131L_0001	Tmem131l
NBRY_TMEM131_0001	Tmem131
NBRY_TMEM132A_0001	Tmem132a
NBRY_TMEM132B_0001	Tmem132b
NBRY_TMEM132C_0001	Tmem132c
NBRY_TMEM132C_0002	Tmem132c
NBRY_TMEM132D_0001	Tmem132d
NBRY_TMEM132D_0002	Tmem132d
NBRY_TMEM132D_0003	Tmem132d
NBRY_TMEM132E_0001	Tmem132e
NBRY_TMEM134_0001	Tmem134
NBRY_TMEM135_0001	Tmem135
NBRY_TMEM138_0001	Tmem138
NBRY_TMEM139_0001	Tmem139
NBRY_TMEM140_0001	Tmem140
NBRY_TMEM141_0001	Tmem141
NBRY_TMEM143_0001	Tmem143
NBRY_TMEM144_0001	Tmem144
NBRY_TMEM145_0001	Tmem145
NBRY_TMEM147_0001	Tmem147
NBRY_TMEM14A_0001	Tmem14a
NBRY_TMEM14C_0001	Tmem14c
NBRY_TMEM150A_0001	Tmem150a
NBRY_TMEM150B_0001	Tmem150b
NBRY_TMEM150C_0001	Tmem150c
NBRY_TMEM151A_0001	Tmem151a
NBRY_TMEM151B_0001	Tmem151b
NBRY_TMEM154_0001	Tmem154
NBRY_TMEM156_0001	Tmem156
NBRY_TMEM158_0001	Tmem158
NBRY_TMEM159_0001	Tmem159
NBRY_TMEM160_0001	Tmem160
NBRY_TMEM161A_0001	Tmem161a
NBRY_TMEM161B_0001	Tmem161b
NBRY_TMEM163_0001	Tmem163
NBRY_TMEM164_0001	Tmem164
NBRY_TMEM165_0001	Tmem165
NBRY_TMEM167B_0001	Tmem167b
NBRY_TMEM168_0001	Tmem168
NBRY_TMEM169_0001	Tmem169
NBRY_TMEM170A_0001	Tmem170a
NBRY_TMEM170B_0001	Tmem170b
NBRY_TMEM171_0001	Tmem171
NBRY_TMEM173_0001	Tmem173
NBRY_TMEM174_0001	Tmem174
NBRY_TMEM175_0001	Tmem175
NBRY_TMEM176A_0001	Tmem176a
NBRY_TMEM176B_0001	Tmem176b
NBRY_TMEM178B_0001	Tmem178b
NBRY_TMEM178B_0002	Tmem178b
NBRY_TMEM178_0001	Tmem178
NBRY_TMEM179B_0001	Tmem179b
NBRY_TMEM179_0001	Tmem179
NBRY_TMEM17_0001	Tmem17
NBRY_TMEM181A_0001	Tmem181a
NBRY_TMEM182_0001	Tmem182
NBRY_TMEM183A_0001	Tmem183a
NBRY_TMEM184A_0001	Tmem184a
NBRY_TMEM184B_0001	Tmem184b
NBRY_TMEM184C_0001	Tmem184c
NBRY_TMEM185A_0001	Tmem185a
NBRY_TMEM185B_0001	Tmem185b
NBRY_TMEM186_0001	Tmem186
NBRY_TMEM189_0001	Tmem189
NBRY_TMEM18_0001	Tmem18
NBRY_TMEM190_0001	Tmem190
NBRY_TMEM191C_0001	Tmem191c
NBRY_TMEM192_0001	Tmem192
NBRY_TMEM198B_0001	Tmem198b
NBRY_TMEM198_0001	Tmem198
NBRY_TMEM199_0001	Tmem199
NBRY_TMEM19_0001	Tmem19
NBRY_TMEM200A_0001	Tmem200a
NBRY_TMEM200B_0001	Tmem200b
NBRY_TMEM200C_0001	Tmem200c
NBRY_TMEM201_0001	Tmem201
NBRY_TMEM203_0001	Tmem203
NBRY_TMEM204_0001	Tmem204
NBRY_TMEM205_0001	Tmem205
NBRY_TMEM208_0001	Tmem208
NBRY_TMEM209_0001	Tmem209
NBRY_TMEM211_0001	Tmem211
NBRY_TMEM212_0001	Tmem212
NBRY_TMEM213_0001	Tmem213
NBRY_TMEM214_0001	Tmem214
NBRY_TMEM215_0001	Tmem215
NBRY_TMEM217_0001	Tmem217
NBRY_TMEM218_0001	Tmem218
NBRY_TMEM219_0001	Tmem219
NBRY_TMEM220_0001	Tmem220
NBRY_TMEM221_0001	Tmem221
NBRY_TMEM222_0001	Tmem222
NBRY_TMEM223_0001	Tmem223
NBRY_TMEM229B_0001	Tmem229b
NBRY_TMEM230_0001	Tmem230
NBRY_TMEM231_0001	Tmem231
NBRY_TMEM232_0001	Tmem232
NBRY_TMEM234_0001	Tmem234
NBRY_TMEM235_0001	Tmem235
NBRY_TMEM237_0001	Tmem237
NBRY_TMEM238_0001	Tmem238
NBRY_TMEM238_0002	Tmem238
NBRY_TMEM239_0001	Tmem239
NBRY_TMEM240_0001	Tmem240
NBRY_TMEM242_0001	Tmem242
NBRY_TMEM243_0001	Tmem243
NBRY_TMEM245_0001	Tmem245
NBRY_TMEM246_0001	Tmem246
NBRY_TMEM247_0001	Tmem247
NBRY_TMEM248_0001	Tmem248
NBRY_TMEM250-PS_0001	Tmem250-ps
NBRY_TMEM252_0001	Tmem252
NBRY_TMEM253_0001	Tmem253
NBRY_TMEM254_0001	Tmem254
NBRY_TMEM255A_0001	Tmem255a
NBRY_TMEM255B_0001	Tmem255b
NBRY_TMEM256_0001	Tmem256
NBRY_TMEM258B_0001	Tmem258b
NBRY_TMEM258_0001	Tmem258
NBRY_TMEM259_0001	Tmem259
NBRY_TMEM25_0001	Tmem25
NBRY_TMEM260_0001	Tmem260
NBRY_TMEM266_0001	Tmem266
NBRY_TMEM266_0002	Tmem266
NBRY_TMEM267_0001	Tmem267
NBRY_TMEM268_0001	Tmem268
NBRY_TMEM269_0001	Tmem269
NBRY_TMEM26_0001	Tmem26
NBRY_TMEM270_0001	Tmem270
NBRY_TMEM273_0001	Tmem273
NBRY_TMEM29_0001	Tmem29
NBRY_TMEM29_0002	Tmem29
NBRY_TMEM29_0003	Tmem29
NBRY_TMEM29_0004	Tmem29
NBRY_TMEM29_0005	Tmem29
NBRY_TMEM29_0006	Tmem29
NBRY_TMEM29_0007	Tmem29
NBRY_TMEM29_0008	Tmem29
NBRY_TMEM30A_0001	Tmem30a
NBRY_TMEM30B_0001	Tmem30b
NBRY_TMEM30C_0001	Tmem30c
NBRY_TMEM33_0001	Tmem33
NBRY_TMEM35A_0001	Tmem35a
NBRY_TMEM37_0001	Tmem37
NBRY_TMEM38A_0001	Tmem38a
NBRY_TMEM38B_0001	Tmem38b
NBRY_TMEM39A_0001	Tmem39a
NBRY_TMEM39B_0001	Tmem39b
NBRY_TMEM40_0001	Tmem40
NBRY_TMEM41A_0001	Tmem41a
NBRY_TMEM41B_0001	Tmem41b
NBRY_TMEM42_0001	Tmem42
NBRY_TMEM43_0001	Tmem43
NBRY_TMEM43_0002	Tmem43
NBRY_TMEM45A2_0001	Tmem45a2
NBRY_TMEM45A2_0002	Tmem45a2
NBRY_TMEM45A_0001	Tmem45a
NBRY_TMEM45B_0001	Tmem45b
NBRY_TMEM47_0001	Tmem47
NBRY_TMEM50A_0001	Tmem50a
NBRY_TMEM50B_0001	Tmem50b
NBRY_TMEM51_0001	Tmem51
NBRY_TMEM52B_0001	Tmem52b
NBRY_TMEM52_0001	Tmem52
NBRY_TMEM53_0001	Tmem53
NBRY_TMEM54_0001	Tmem54
NBRY_TMEM56_0001	Tmem56
NBRY_TMEM59L_0001	Tmem59l
NBRY_TMEM59_0001	Tmem59
NBRY_TMEM61_0001	Tmem61
NBRY_TMEM62_0001	Tmem62
NBRY_TMEM63A_0001	Tmem63a
NBRY_TMEM63B_0001	Tmem63b
NBRY_TMEM63C_0001	Tmem63c
NBRY_TMEM64_0001	Tmem64
NBRY_TMEM65_0001	Tmem65
NBRY_TMEM67_0001	Tmem67
NBRY_TMEM70_0001	Tmem70
NBRY_TMEM71_0001	Tmem71
NBRY_TMEM72_0001	Tmem72
NBRY_TMEM74B_0001	Tmem74b
NBRY_TMEM74_0001	Tmem74
NBRY_TMEM80_0001	Tmem80
NBRY_TMEM81_0001	Tmem81
NBRY_TMEM82_0001	Tmem82
NBRY_TMEM86A_0001	Tmem86a
NBRY_TMEM86B_0001	Tmem86b
NBRY_TMEM87A_0001	Tmem87a
NBRY_TMEM87B_0001	Tmem87b
NBRY_TMEM88B_0001	Tmem88b
NBRY_TMEM88_0001	Tmem88
NBRY_TMEM89_0001	Tmem89
NBRY_TMEM8B_0001	Tmem8b
NBRY_TMEM91_0001	Tmem91
NBRY_TMEM92_0001	Tmem92
NBRY_TMEM94_0001	Tmem94
NBRY_TMEM95_0001	Tmem95
NBRY_TMEM97_0001	Tmem97
NBRY_TMEM98_0001	Tmem98
NBRY_TMEM9B_0001	Tmem9b
NBRY_TMEM9_0001	Tmem9
NBRY_TMF1_0001	Tmf1
NBRY_TMIE_0001	Tmie
NBRY_TMIGD1_0001	Tmigd1
NBRY_TMIGD2_0001	Tmigd2
NBRY_TMIGD3_0001	Tmigd3
NBRY_TMLHE_0001	Tmlhe
NBRY_TMOD2_0001	Tmod2
NBRY_TMOD3_0001	Tmod3
NBRY_TMOD4_0001	Tmod4
NBRY_TMPO_0001	Tmpo
NBRY_TMPRSS11A_0001	Tmprss11a
NBRY_TMPRSS11B_0001	Tmprss11b
NBRY_TMPRSS11D_0001	Tmprss11d
NBRY_TMPRSS11E_0001	Tmprss11e
NBRY_TMPRSS11F_0001	Tmprss11f
NBRY_TMPRSS11G_0001	Tmprss11g
NBRY_TMPRSS12_0001	Tmprss12
NBRY_TMPRSS13_0001	Tmprss13
NBRY_TMPRSS2_0001	Tmprss2
NBRY_TMPRSS3_0001	Tmprss3
NBRY_TMPRSS4_0001	Tmprss4
NBRY_TMPRSS5_0001	Tmprss5
NBRY_TMPRSS6_0001	Tmprss6
NBRY_TMPRSS7_0001	Tmprss7
NBRY_TMPRSS9_0001	Tmprss9
NBRY_TMPRSS9_0002	Tmprss9
NBRY_TMSB10_0001	Tmsb10
NBRY_TMSB15B_0001	Tmsb15b
NBRY_TMSB15B_0002	Tmsb15b
NBRY_TMSB15B_0003	Tmsb15b
NBRY_TMSB15B_0004	Tmsb15b
NBRY_TMSB15B_0005	Tmsb15b
NBRY_TMSB15B_0006	Tmsb15b
NBRY_TMSB15B_0007	Tmsb15b
NBRY_TMSB15B_0008	Tmsb15b
NBRY_TMSB15B_0009	Tmsb15b
NBRY_TMSB15B_0010	Tmsb15b
NBRY_TMSB15B_0011	Tmsb15b
NBRY_TMTC1_0001	Tmtc1
NBRY_TMTC2_0001	Tmtc2
NBRY_TMTC3_0001	Tmtc3
NBRY_TMTC4_0001	Tmtc4
NBRY_TMUB2_0001	Tmub2
NBRY_TMX1_0001	Tmx1
NBRY_TMX2_0001	Tmx2
NBRY_TMX3_0001	Tmx3
NBRY_TMX4_0001	Tmx4
NBRY_TNC_0001	Tnc
NBRY_TNFAIP1_0001	Tnfaip1
NBRY_TNFAIP2_0001	Tnfaip2
NBRY_TNFAIP3_0001	Tnfaip3
NBRY_TNFAIP6_0001	Tnfaip6
NBRY_TNFAIP8L1_0001	Tnfaip8l1
NBRY_TNFAIP8L1_0002	Tnfaip8l1
NBRY_TNFAIP8L2_0001	Tnfaip8l2
NBRY_TNFAIP8L3_0001	Tnfaip8l3
NBRY_TNFAIP8_0001	Tnfaip8
NBRY_TNFAIP8_0002	Tnfaip8
NBRY_TNFRSF10B_0001	Tnfrsf10b
NBRY_TNFRSF10B_0002	Tnfrsf10b
NBRY_TNFRSF10B_0003	Tnfrsf10b
NBRY_TNFRSF11A_0001	Tnfrsf11a
NBRY_TNFRSF11B_0001	Tnfrsf11b
NBRY_TNFRSF12A_0001	Tnfrsf12a
NBRY_TNFRSF13B_0001	Tnfrsf13b
NBRY_TNFRSF13C_0001	Tnfrsf13c
NBRY_TNFRSF14_0001	Tnfrsf14
NBRY_TNFRSF17_0001	Tnfrsf17
NBRY_TNFRSF18_0001	Tnfrsf18
NBRY_TNFRSF19_0001	Tnfrsf19
NBRY_TNFRSF1A_0001	Tnfrsf1a
NBRY_TNFRSF1B_0001	Tnfrsf1b
NBRY_TNFRSF21_0001	Tnfrsf21
NBRY_TNFRSF22_0001	Tnfrsf22
NBRY_TNFRSF25_0001	Tnfrsf25
NBRY_TNFRSF26_0001	Tnfrsf26
NBRY_TNFRSF4_0001	Tnfrsf4
NBRY_TNFRSF8_0001	Tnfrsf8
NBRY_TNFRSF9_0001	Tnfrsf9
NBRY_TNFSF10_0001	Tnfsf10
NBRY_TNFSF11_0001	Tnfsf11
NBRY_TNFSF12_0001	Tnfsf12
NBRY_TNFSF13B_0001	Tnfsf13b
NBRY_TNFSF14_0001	Tnfsf14
NBRY_TNFSF15_0001	Tnfsf15
NBRY_TNFSF4_0001	Tnfsf4
NBRY_TNFSF8_0001	Tnfsf8
NBRY_TNFSF9_0001	Tnfsf9
NBRY_TNF_0001	Tnf
NBRY_TNIK_0001	Tnik
NBRY_TNIP1_0001	Tnip1
NBRY_TNIP2_0001	Tnip2
NBRY_TNIP3_0001	Tnip3
NBRY_TNK1_0001	Tnk1
NBRY_TNK2_0001	Tnk2
NBRY_TNKS1BP1_0001	Tnks1bp1
NBRY_TNKS2_0001	Tnks2
NBRY_TNKS_0001	Tnks
NBRY_TNMD_0001	Tnmd
NBRY_TNNC1_0001	Tnnc1
NBRY_TNNC2_0001	Tnnc2
NBRY_TNNI1_0001	Tnni1
NBRY_TNNI2_0001	Tnni2
NBRY_TNNI3K_0001	Tnni3k
NBRY_TNNI3K_0002	Tnni3k
NBRY_TNNT2_0001	Tnnt2
NBRY_TNNT3_0001	Tnnt3
NBRY_TNN_0001	Tnn
NBRY_TNPO1_0001	Tnpo1
NBRY_TNPO2_0001	Tnpo2
NBRY_TNPO3_0001	Tnpo3
NBRY_TNRC18_0001	Tnrc18
NBRY_TNRC6A_0001	Tnrc6a
NBRY_TNRC6A_0002	Tnrc6a
NBRY_TNRC6B_0001	Tnrc6b
NBRY_TNRC6C_0001	Tnrc6c
NBRY_TNR_0001	Tnr
NBRY_TNR_0002	Tnr
NBRY_TNS1_0001	Tns1
NBRY_TNS2_0001	Tns2
NBRY_TNS3_0001	Tns3
NBRY_TNS3_0002	Tns3
NBRY_TNS4_0001	Tns4
NBRY_TNXB_0001	Tnxb
NBRY_TOB1_0001	Tob1
NBRY_TOB2_0001	Tob2
NBRY_TOE1_0001	Toe1
NBRY_TOGARAM1_0001	Togaram1
NBRY_TOGARAM2_0001	Togaram2
NBRY_TOLLIP_0001	Tollip
NBRY_TOM1L1_0001	Tom1l1
NBRY_TOM1L2_0001	Tom1l2
NBRY_TOM1_0001	Tom1
NBRY_TOMM20_0001	Tomm20
NBRY_TOMM20_0002	Tomm20
NBRY_TOMM22_0001	Tomm22
NBRY_TOMM34_0001	Tomm34
NBRY_TOMM40L_0001	Tomm40l
NBRY_TOMM40_0001	Tomm40
NBRY_TOMM6_0001	Tomm6
NBRY_TOMM6_0002	Tomm6
NBRY_TOMM70A_0001	Tomm70a
NBRY_TOMM7_0001	Tomm7
NBRY_TOMT_0001	Tomt
NBRY_TONSL_0001	Tonsl
NBRY_TOP1MT_0001	Top1mt
NBRY_TOP1_0001	Top1
NBRY_TOP2A_0001	Top2a
NBRY_TOP2B_0001	Top2b
NBRY_TOP3A_0001	Top3a
NBRY_TOP3B_0001	Top3b
NBRY_TOPAZ1_0001	Topaz1
NBRY_TOPBP1_0001	Topbp1
NBRY_TOR1AIP1_0001	Tor1aip1
NBRY_TOR1AIP1_0002	Tor1aip1
NBRY_TOR1AIP2_0001	Tor1aip2
NBRY_TOR1A_0001	Tor1a
NBRY_TOR1B_0001	Tor1b
NBRY_TOR2A_0001	Tor2a
NBRY_TOR3A_0001	Tor3a
NBRY_TOX2_0001	Tox2
NBRY_TOX3_0001	Tox3
NBRY_TOX4_0001	Tox4
NBRY_TOX_0001	Tox
NBRY_TP53BP1_0001	Tp53bp1
NBRY_TP53BP2_0001	Tp53bp2
NBRY_TP53I11_0001	Tp53i11
NBRY_TP53I3_0001	Tp53i3
NBRY_TP53INP2_0001	Tp53inp2
NBRY_TP53RK_0001	Tp53rk
NBRY_TP53RK_0002	Tp53rk
NBRY_TP53TG5_0001	Tp53tg5
NBRY_TP53_0001	Tp53
NBRY_TP63_0001	Tp63
NBRY_TPBGL_0001	Tpbgl
NBRY_TPBG_0001	Tpbg
NBRY_TPCN1_0001	Tpcn1
NBRY_TPCN2_0001	Tpcn2
NBRY_TPD52L1_0001	Tpd52l1
NBRY_TPD52L2_0001	Tpd52l2
NBRY_TPD52L3_0001	Tpd52l3
NBRY_TPD52_0001	Tpd52
NBRY_TPGS1_0001	Tpgs1
NBRY_TPGS2_0001	Tpgs2
NBRY_TPH1_0001	Tph1
NBRY_TPH2_0001	Tph2
NBRY_TPH2_0002	Tph2
NBRY_TPI1_0001	Tpi1
NBRY_TPI1_0002	Tpi1
NBRY_TPI1_0003	Tpi1
NBRY_TPI1_0004	Tpi1
NBRY_TPK1_0001	Tpk1
NBRY_TPM1_0001	Tpm1
NBRY_TPM1_0002	Tpm1
NBRY_TPM1_0003	Tpm1
NBRY_TPM2_0001	Tpm2
NBRY_TPM3_0001	Tpm3
NBRY_TPM4_0001	Tpm4
NBRY_TPM4_0002	Tpm4
NBRY_TPMT_0001	Tpmt
NBRY_TPO_0001	Tpo
NBRY_TPP1_0001	Tpp1
NBRY_TPP2_0001	Tpp2
NBRY_TPPP2_0001	Tppp2
NBRY_TPPP3_0001	Tppp3
NBRY_TPPP_0001	Tppp
NBRY_TPRA1_0001	Tpra1
NBRY_TPRGL_0001	Tprgl
NBRY_TPRG_0001	Tprg
NBRY_TPRKB_0001	Tprkb
NBRY_TPRN_0001	Tprn
NBRY_TPR_0001	Tpr
NBRY_TPSB2_0001	Tpsb2
NBRY_TPSG1_0001	Tpsg1
NBRY_TPST1_0001	Tpst1
NBRY_TPST2_0001	Tpst2
NBRY_TPST2_0002	Tpst2
NBRY_TPT1_0001	Tpt1
NBRY_TPX2_0001	Tpx2
NBRY_TRA2A_0001	Tra2a
NBRY_TRA2B_0001	Tra2b
NBRY_TRA2B_0002	Tra2b
NBRY_TRABD2B_0001	Trabd2b
NBRY_TRABD2B_0002	Trabd2b
NBRY_TRADD_0001	Tradd
NBRY_TRAF1_0001	Traf1
NBRY_TRAF2_0001	Traf2
NBRY_TRAF3IP1_0001	Traf3ip1
NBRY_TRAF3IP2_0001	Traf3ip2
NBRY_TRAF3_0001	Traf3
NBRY_TRAF4_0001	Traf4
NBRY_TRAF4_0002	Traf4
NBRY_TRAF4_0003	Traf4
NBRY_TRAF5_0001	Traf5
NBRY_TRAF6_0001	Traf6
NBRY_TRAF7_0001	Traf7
NBRY_TRAFD1_0001	Trafd1
NBRY_TRAK1_0001	Trak1
NBRY_TRAK2_0001	Trak2
NBRY_TRAM1L1_0001	Tram1l1
NBRY_TRAM1_0001	Tram1
NBRY_TRAM1_0002	Tram1
NBRY_TRAM2_0001	Tram2
NBRY_TRANK1_0001	Trank1
NBRY_TRAP1_0001	Trap1
NBRY_TRAPPC10_0001	Trappc10
NBRY_TRAPPC11_0001	Trappc11
NBRY_TRAPPC12_0001	Trappc12
NBRY_TRAPPC13_0001	Trappc13
NBRY_TRAPPC1_0001	Trappc1
NBRY_TRAPPC2L_0001	Trappc2l
NBRY_TRAPPC2_0001	Trappc2
NBRY_TRAPPC2_0002	Trappc2
NBRY_TRAPPC3_0001	Trappc3
NBRY_TRAPPC4_0001	Trappc4
NBRY_TRAPPC5_0001	Trappc5
NBRY_TRAPPC6A_0001	Trappc6a
NBRY_TRAPPC6B_0001	Trappc6b
NBRY_TRAPPC8_0001	Trappc8
NBRY_TRAPPC9_0001	Trappc9
NBRY_TRAPPC9_0002	Trappc9
NBRY_TRARG1_0001	Trarg1
NBRY_TRAT1_0001	Trat1
NBRY_TRAV19_0001	Trav19
NBRY_TRAV19_0002	Trav19
NBRY_TRAV19_0003	Trav19
NBRY_TRAV19_0004	Trav19
NBRY_TRAV19_0005	Trav19
NBRY_TRAV19_0006	Trav19
NBRY_TRAV19_0007	Trav19
NBRY_TRAV19_0008	Trav19
NBRY_TRAV19_0009	Trav19
NBRY_TRAV19_0010	Trav19
NBRY_TRAV19_0011	Trav19
NBRY_TRAV19_0012	Trav19
NBRY_TRAV19_0013	Trav19
NBRY_TRAV19_0014	Trav19
NBRY_TRAV19_0015	Trav19
NBRY_TRAV19_0016	Trav19
NBRY_TRAV19_0017	Trav19
NBRY_TRAV19_0018	Trav19
NBRY_TRAV19_0019	Trav19
NBRY_TRAV19_0020	Trav19
NBRY_TRAV19_0021	Trav19
NBRY_TRAV19_0022	Trav19
NBRY_TRAV19_0023	Trav19
NBRY_TRAV19_0024	Trav19
NBRY_TRAV19_0025	Trav19
NBRY_TRAV19_0026	Trav19
NBRY_TRAV19_0027	Trav19
NBRY_TRAV19_0028	Trav19
NBRY_TRAV19_0029	Trav19
NBRY_TRAV19_0030	Trav19
NBRY_TRAV19_0031	Trav19
NBRY_TRAV19_0032	Trav19
NBRY_TRAV19_0033	Trav19
NBRY_TRAV19_0034	Trav19
NBRY_TRAV19_0035	Trav19
NBRY_TRAV19_0036	Trav19
NBRY_TRAV19_0037	Trav19
NBRY_TRAV19_0038	Trav19
NBRY_TRAV19_0039	Trav19
NBRY_TRAV19_0040	Trav19
NBRY_TRAV19_0041	Trav19
NBRY_TRAV19_0042	Trav19
NBRY_TRAV19_0043	Trav19
NBRY_TRAV19_0044	Trav19
NBRY_TRAV19_0045	Trav19
NBRY_TRAV19_0046	Trav19
NBRY_TRAV19_0047	Trav19
NBRY_TRAV19_0048	Trav19
NBRY_TRAV19_0049	Trav19
NBRY_TRAV19_0050	Trav19
NBRY_TRAV19_0051	Trav19
NBRY_TRAV19_0052	Trav19
NBRY_TRAV19_0053	Trav19
NBRY_TRAV19_0054	Trav19
NBRY_TRAV19_0055	Trav19
NBRY_TRAV19_0056	Trav19
NBRY_TRAV19_0057	Trav19
NBRY_TRAV19_0058	Trav19
NBRY_TRAV19_0059	Trav19
NBRY_TRAV19_0060	Trav19
NBRY_TRAV19_0061	Trav19
NBRY_TRAV19_0062	Trav19
NBRY_TRAV2_0001	Trav2
NBRY_TRBV19_0001	Trbv19
NBRY_TRBV19_0002	Trbv19
NBRY_TRBV19_0003	Trbv19
NBRY_TRBV19_0004	Trbv19
NBRY_TRBV19_0005	Trbv19
NBRY_TRBV19_0006	Trbv19
NBRY_TRBV19_0007	Trbv19
NBRY_TRBV19_0008	Trbv19
NBRY_TRBV19_0009	Trbv19
NBRY_TRBV19_0010	Trbv19
NBRY_TRBV23_0001	Trbv23
NBRY_TRBV23_0002	Trbv23
NBRY_TRBV23_0003	Trbv23
